Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2VGs7EmaIxq96Wcog6DQOc,"Why This Kolaveri Di? - The Soup of Love","Why This Kolaveri Di? (The Soup of Love)","Anirudh Ravichander,Dhanush",2011-11-16,259293,67,false,thap36oeqsfv5v7yowsk9t36i,2019-01-24T12:55:27Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.82,0.785,5,-4.003,0,0.158,0.59,0.0000179,0.372,0.894,140.013,4
spotify:track:7lnRiEP7BHXuILXNY9MH8f,"Otha Sollaala","Aadukalam (Original Motion Picture Soundtrack)","G. V. Prakash,Velmurugan",2010-11-08,238986,70,false,thap36oeqsfv5v7yowsk9t36i,2019-01-24T12:55:27Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood","Sony Music Entertainment India Pvt. Ltd.",0.708,0.925,4,-5.676,0,0.185,0.683,0.000427,0.0748,0.958,79.932,4
spotify:track:5EjVRbQFSLYyeNLlO7qGLY,"What a Karavaad","Velai Illa Pattadhaari (Original Motion Picture Soundtrack)","Anirudh Ravichander,Dhanush",2016-01-14,267942,0,false,thap36oeqsfv5v7yowsk9t36i,2019-01-24T12:55:27Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop","Divo",0.432,0.793,6,-5.781,0,0.425,0.0753,0,0.85,0.467,74.995,4
spotify:track:72m5BKpkdE4tS7VojEVN3a,"Dandanakka (From Romeo Juliet)","Dandanakka (From Romeo Juliet)","D. Imman,Anirudh Ravichander",2015-02-28,260129,46,false,thap36oeqsfv5v7yowsk9t36i,2019-01-24T12:55:27Z,"tamil pop,tamil dance,kollywood,tollywood,tamil hip hop,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.672,0.933,7,-3.927,0,0.263,0.409,0.0000116,0.802,0.816,154.852,4
spotify:track:0NlKDGqNJ1is6V8eLBhj7S,"Selfie Pulla (From Kaththi)","Kaththi (Original Motion Picture Soundtrack)","Vijay,Sunidhi Chauhan",2014-09-18,291002,0,false,thap36oeqsfv5v7yowsk9t36i,2019-01-24T12:55:27Z,"tamil dance,tamil pop,kollywood,haryanvi pop,bollywood,desi,hindi pop","Eros Now Music",0.714,0.956,8,-2.884,0,0.173,0.36,0,0.39,0.795,129.009,4
spotify:track:22yJTeCvdHMX7iEjJv4OrM,"Oodhaa Kalaru","Varuthapadatha Vaalibar Sangam (Original Motion Picture Soundtrack)","D. Imman,Harihara Sudhan",2013-07-15,282640,48,false,thap36oeqsfv5v7yowsk9t36i,2019-01-24T12:55:27Z,"tamil pop,tamil dance,kollywood,tamil hip hop","Sony Music Entertainment India Pvt. Ltd.",0.526,0.766,7,-5.087,1,0.246,0.352,0,0.042,0.808,83.611,4
spotify:track:0Jd4bO2Yw65QXmpgiHpCgq,"Naakka Mukka (From Kadhalil Vizhundhen)","Naakka Mukka - Best Beat Songs","Vijay Antony",2013-05-20,303181,27,false,thap36oeqsfv5v7yowsk9t36i,2019-01-24T12:55:27Z,"tamil dance,tamil pop,kollywood,tamil hip hop","Times Music",0.66,0.99,6,-1.028,0,0.0852,0.507,0.637,0.0691,0.758,95.018,4
spotify:track:10TH7LO10wdqyxgKIK1Om6,"Girlfriend","Boys","A.R. Rahman,Karthik,Tippu",2003-06-28,304000,0,false,thap36oeqsfv5v7yowsk9t36i,2019-01-24T12:55:27Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,telugu pop,tollywood,kannada pop,malayalam pop,tamil dance,mollywood,sandalwood","Eros Ayangaran",0.788,0.783,2,-5.445,0,0.0576,0.161,0.000202,0.174,0.815,107.962,4
spotify:track:25SOVnk2agskqzqeKPcx2Q,"Ennamo Yeadho","KO (Original Motion Picture Soundtrack)","Harris Jayaraj,Aalaap Raju,Prashanthini,Emcee Jesz,Sri Charan,Madhan Karky",2011-01-17,333600,67,false,thap36oeqsfv5v7yowsk9t36i,2019-01-24T12:55:27Z,"tamil pop,kollywood,tamil dance,telugu pop,tollywood,tamil hip hop,tamil indie","Sony Music Entertainment India Pvt. Ltd.",0.793,0.571,7,-6.289,0,0.0341,0.0439,0.000215,0.193,0.692,90.986,4
spotify:track:1nIKu3frmTmAoeMb2vCzkg,"New York","Silunu Oru Kadhal","A.R. Rahman",2006-08-02,378240,0,false,thap36oeqsfv5v7yowsk9t36i,2019-01-24T12:55:27Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi","Eros Ayangaran",0.654,0.726,0,-8.594,1,0.0276,0.22,0.000406,0.0743,0.583,127.031,4
spotify:track:6LgkoexFvjZ5V9qG8mYV3l,"Pachai Nirame","Alaipayuthey (Original Motion Picture Soundtrack)","Hariharan,Clinton",2000-12-31,358626,51,false,thap36oeqsfv5v7yowsk9t36i,2019-01-24T12:55:27Z,"bhajan,tamil pop,ghazal,kollywood,devotional,telugu pop,tollywood","Saregama",0.64,0.399,1,-16.303,0,0.0391,0.427,0.00247,0.381,0.579,87.972,4
spotify:track:3vxy9D4qd7TO4j6Gi2zmXo,"Vaseegara","Minnale (Original Motion Picture Soundtrack)","Bombay Jayashri",1962-01-02,299146,0,false,thap36oeqsfv5v7yowsk9t36i,2019-01-24T12:55:27Z,"tamil pop,kollywood","Saregama",0.694,0.293,11,-16.278,0,0.0431,0.595,0.0154,0.132,0.637,143.804,4
spotify:track:3DU8cZOlFamdmNclaHjJiy,"Kaattrae En Vaasal (Wind) (From Rhythm)","The Music of Madras - A. R. Rahman Hits","Unnikrishnan,Kavita Krishnamurthy",2015-12-31,378560,48,false,thap36oeqsfv5v7yowsk9t36i,2019-01-24T12:55:27Z,"tamil pop,kollywood,telugu pop,bollywood,gujarati garba,hindi pop","Saregama",0.613,0.395,10,-14.281,0,0.0392,0.208,0.000665,0.189,0.455,172.014,4
spotify:track:3jnBCraTtireW7Eh5kE8v1,"Smiyai","Kandukondain Kandukondain (Original Motion Picture Soundtrack)","Devan Ekambaram,Clinton Cerejo,Dominique Cerejo",1960-04-08,309626,0,false,thap36oeqsfv5v7yowsk9t36i,2019-01-24T12:55:27Z,"tamil pop,tollywood,telugu pop,kollywood,tamil dance,bollywood,desi","Saregama",0.867,0.531,6,-13.791,1,0.108,0.0729,0.000367,0.117,0.647,120.024,4
spotify:track:6vZj02bcQqLTYRAi4jRkw7,"Munbe Vaa","Silunu Oru Kadhal","A.R. Rahman,Shreya Ghoshal,Naresh Iyer",2006-08-02,356941,0,false,thap36oeqsfv5v7yowsk9t36i,2019-01-24T12:55:27Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,kannada pop,marathi pop,bangla pop,tollywood,telugu pop","Eros Ayangaran",0.609,0.759,10,-9.422,0,0.0336,0.245,0.0000284,0.207,0.802,141.126,4
spotify:track:6YDJ4XEYgW0jbn8WDZCfsB,"Kan Pesum Varthaigal (From 7/G Rainbow Colony)","Youth Beats - Hits of A.R.Rahman and Yuvan Shankar Raja","Karthik",2013-07-23,348290,0,false,thap36oeqsfv5v7yowsk9t36i,2019-01-24T12:55:27Z,"telugu pop,tollywood,tamil pop,kollywood,kannada pop,malayalam pop,tamil dance,mollywood","Five Star Audio",0.77,0.731,10,-9.328,0,0.0597,0.0811,0.0255,0.0746,0.856,80.99,4
spotify:track:7LuYc1yBvfvvLC1O7Ng4v4,"Uyirin Uyire","Kaakha Kaakha (Original Motion Picture Soundtrack)","Krishnakumar Kunnath,Suchitra,Thamarai",2003-09-27,321426,63,false,thap36oeqsfv5v7yowsk9t36i,2019-01-24T12:55:27Z,"tamil dance,tamil pop,kollywood,telugu pop,tollywood","New Music",0.689,0.805,4,-8.496,0,0.058,0.485,0.00000146,0.142,0.834,135.528,4
spotify:track:3RVKJOoIVKXicFvNO7b2iK,"Aaruyire","Guru (Original Motion Picture Soundtrack)","A.R. Rahman,Chinmayi,Murtuza Khan,Qadir Khan",2006-09-11,308786,70,false,thap36oeqsfv5v7yowsk9t36i,2019-01-24T12:55:27Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tollywood,telugu pop,marathi pop","Sony Music Entertainment India Pvt. Ltd.",0.746,0.803,9,-3.813,1,0.0366,0.275,0.000017,0.0741,0.831,144.024,4
spotify:track:3km8bzjWdovcEBoaRxlN0j,"Kannathil Muthamittal (Female)","Kannathil Muthamittal (Original Motion Picture Soundtrack)","Chinmayi,P. Jayachandran,A.R. Rahman",2002-02-14,393067,0,false,thap36oeqsfv5v7yowsk9t36i,2019-01-24T12:55:27Z,"tollywood,tamil pop,telugu pop,kollywood,marathi pop,bollywood,hindi pop,malayalam pop,mollywood,sufi,desi","TIPS Music",0.662,0.576,0,-11.298,1,0.0382,0.356,0.000193,0.11,0.433,103.988,4
